,Unnamed: 0,timestamp,timestampms,tid,price,amount,exchange,type,date,hour
249,249,1618444888,1618444888756,33781471447,63335.0,0.02,gemini,buy,2021-04-14T19:01:28,19
250,250,1618444888,1618444888756,33781471436,63335.0,0.06,gemini,buy,2021-04-14T19:01:28,19
251,251,1618444888,1618444888755,33781471428,63335.0,0.2,gemini,buy,2021-04-14T19:01:28,19
252,252,1618444888,1618444888720,33781471230,63335.0,0.08,gemini,buy,2021-04-14T19:01:28,19
253,253,1618444888,1618444888469,33781470099,63335.0,0.01,gemini,buy,2021-04-14T19:01:28,19
254,254,1618444888,1618444888468,33781470090,63335.0,0.02,gemini,buy,2021-04-14T19:01:28,19
255,255,1618444888,1618444888468,33781470080,63335.0,0.04,gemini,buy,2021-04-14T19:01:28,19
256,256,1618444888,1618444888466,33781470068,63335.0,0.04,gemini,buy,2021-04-14T19:01:28,19
257,257,1618444888,1618444888421,33781469843,63335.0,0.02,gemini,buy,2021-04-14T19:01:28,19
258,258,1618444888,1618444888404,33781469755,63335.0,0.13,gemini,buy,2021-04-14T19:01:28,19
259,259,1618444888,1618444888404,33781469749,63335.0,0.04,gemini,buy,2021-04-14T19:01:28,19
260,260,1618444888,1618444888404,33781469743,63335.0,0.07,gemini,buy,2021-04-14T19:01:28,19
261,261,1618444888,1618444888403,33781469737,63335.0,0.17,gemini,buy,2021-04-14T19:01:28,19
262,262,1618444888,1618444888402,33781469728,63335.0,0.05,gemini,buy,2021-04-14T19:01:28,19
263,263,1618444888,1618444888402,33781469720,63335.0,0.02,gemini,buy,2021-04-14T19:01:28,19
264,264,1618444888,1618444888402,33781469712,63335.0,0.02,gemini,buy,2021-04-14T19:01:28,19
265,265,1618444888,1618444888401,33781469704,63335.0,0.436138,gemini,buy,2021-04-14T19:01:28,19
266,266,1618444888,1618444888401,33781469702,63334.99,2e-06,gemini,buy,2021-04-14T19:01:28,19
267,267,1618444888,1618444888401,33781469696,63334.99,0.02947,gemini,buy,2021-04-14T19:01:28,19
268,268,1618444883,1618444883772,33781454006,63335.0,0.04,gemini,buy,2021-04-14T19:01:23,19
269,269,1618444883,1618444883771,33781453997,63335.0,0.37,gemini,buy,2021-04-14T19:01:23,19
270,270,1618444883,1618444883601,33781453138,63335.0,0.08,gemini,buy,2021-04-14T19:01:23,19
271,271,1618444883,1618444883568,33781453059,63335.0,0.01000021,gemini,buy,2021-04-14T19:01:23,19
272,272,1618444883,1618444883174,33781450945,63335.0,3.0441,gemini,buy,2021-04-14T19:01:23,19
273,273,1618444880,1618444880496,33781444842,63326.4,0.01388161,gemini,buy,2021-04-14T19:01:20,19
274,274,1618444880,1618444880496,33781444840,63314.27,5.8099999999999996e-05,gemini,buy,2021-04-14T19:01:20,19
275,275,1618444875,1618444875156,33781424145,63311.85,0.00309566,gemini,buy,2021-04-14T19:01:15,19
276,276,1618444869,1618444869413,33781402143,63260.99,0.0078761983,gemini,buy,2021-04-14T19:01:09,19
277,277,1618444865,1618444865432,33781391436,63281.74,0.00027984,gemini,buy,2021-04-14T19:01:05,19
278,278,1618444858,1618444858390,33781369635,63292.99,0.00184892,gemini,buy,2021-04-14T19:00:58,19
279,279,1618444855,1618444855112,33781354708,63261.26,0.36882574,gemini,sell,2021-04-14T19:00:55,19
280,280,1618444855,1618444855112,33781354706,63261.29,0.276,gemini,sell,2021-04-14T19:00:55,19
281,281,1618444855,1618444855112,33781354704,63267.28,0.02663,gemini,sell,2021-04-14T19:00:55,19
282,282,1618444855,1618444855112,33781354702,63267.78,0.02663,gemini,sell,2021-04-14T19:00:55,19
283,283,1618444855,1618444855112,33781354700,63268.28,0.02663,gemini,sell,2021-04-14T19:00:55,19
284,284,1618444855,1618444855112,33781354698,63268.78,0.02663,gemini,sell,2021-04-14T19:00:55,19
285,285,1618444855,1618444855112,33781354696,63269.28,0.02663,gemini,sell,2021-04-14T19:00:55,19
286,286,1618444855,1618444855112,33781354694,63269.4,0.49,gemini,sell,2021-04-14T19:00:55,19
287,287,1618444855,1618444855112,33781354692,63269.41,0.091,gemini,sell,2021-04-14T19:00:55,19
288,288,1618444855,1618444855112,33781354690,63269.42,0.03537062,gemini,sell,2021-04-14T19:00:55,19
289,289,1618444855,1618444855112,33781354688,63298.43,1.93e-06,gemini,sell,2021-04-14T19:00:55,19
290,290,1618444854,1618444854990,33781354010,63298.43,0.01996,gemini,sell,2021-04-14T19:00:54,19
291,291,1618444854,1618444854046,33781351757,63298.43,3.807e-05,gemini,sell,2021-04-14T19:00:54,19
292,292,1618444853,1618444853385,33781350182,63314.07,0.00246478,gemini,buy,2021-04-14T19:00:53,19
293,293,1618444852,1618444852514,33781348159,63309.72,3.076e-05,gemini,buy,2021-04-14T19:00:52,19
294,294,1618444852,1618444852514,33781348157,63303.96,0.0007235000000000001,gemini,buy,2021-04-14T19:00:52,19
295,295,1618444848,1618444848385,33781333526,63289.27,0.00328766,gemini,buy,2021-04-14T19:00:48,19
296,296,1618444847,1618444847690,33781329926,63294.1,0.00021690000000000001,gemini,buy,2021-04-14T19:00:47,19
297,297,1618444847,1618444847165,33781328381,63250.0,0.0065,gemini,buy,2021-04-14T19:00:47,19
298,298,1618444847,1618444847165,33781328379,63250.0,0.004,gemini,buy,2021-04-14T19:00:47,19
299,299,1618444846,1618444846677,33781326715,63227.31,5.818e-05,gemini,buy,2021-04-14T19:00:46,19
300,300,1618444846,1618444846098,33781324248,63201.83,7.42e-06,gemini,buy,2021-04-14T19:00:46,19
301,301,1618444845,1618444845847,33781323053,63201.83,4e-05,gemini,buy,2021-04-14T19:00:45,19
302,302,1618444845,1618444845846,33781323034,63201.83,0.0001,gemini,buy,2021-04-14T19:00:45,19
303,303,1618444844,1618444844318,33781315160,63180.55,0.14944134,gemini,sell,2021-04-14T19:00:44,19
304,304,1618444844,1618444844318,33781315158,63180.56,0.2,gemini,sell,2021-04-14T19:00:44,19
305,305,1618444844,1618444844318,33781315156,63180.57,0.02,gemini,sell,2021-04-14T19:00:44,19
306,306,1618444844,1618444844318,33781315154,63180.57,0.02802772,gemini,sell,2021-04-14T19:00:44,19
307,307,1618444842,1618444842652,33781308968,63197.08,0.44143178,gemini,buy,2021-04-14T19:00:42,19
308,308,1618444842,1618444842652,33781308966,63191.67,0.02696438,gemini,buy,2021-04-14T19:00:42,19
309,309,1618444840,1618444840035,33781298687,63192.53,0.00620598,gemini,buy,2021-04-14T19:00:40,19
310,310,1618444838,1618444838631,33781291266,63144.72,1.143e-05,gemini,sell,2021-04-14T19:00:38,19
311,311,1618444838,1618444838600,33781291120,63164.19,0.00302,gemini,buy,2021-04-14T19:00:38,19
312,312,1618444838,1618444838279,33781289277,63164.02,0.00780828,gemini,buy,2021-04-14T19:00:38,19
313,313,1618444837,1618444837779,33781286402,63164.24,0.01611246,gemini,sell,2021-04-14T19:00:37,19
314,314,1618444835,1618444835029,33781274682,63194.77,0.03107523,gemini,buy,2021-04-14T19:00:35,19
315,315,1618444833,1618444833954,33781271456,63200.55,0.01355806,gemini,buy,2021-04-14T19:00:33,19
316,316,1618444833,1618444833954,33781271454,63182.9,0.02,gemini,buy,2021-04-14T19:00:33,19
317,317,1618444833,1618444833954,33781271452,63180.82,0.00316552,gemini,buy,2021-04-14T19:00:33,19
318,318,1618444833,1618444833276,33781268481,63180.72,0.01040829,gemini,buy,2021-04-14T19:00:33,19
319,319,1618444830,1618444830523,33781258057,63152.57,0.00173701,gemini,buy,2021-04-14T19:00:30,19
320,320,1618444830,1618444830523,33781258055,63142.16,0.00064223,gemini,buy,2021-04-14T19:00:30,19
321,321,1618444830,1618444830523,33781258053,63140.46,5.826e-05,gemini,buy,2021-04-14T19:00:30,19
322,322,1618444829,1618444829207,33781251527,63140.35,0.08545137,gemini,buy,2021-04-14T19:00:29,19
323,323,1618444828,1618444828287,33781247888,63140.0,0.00235046,gemini,buy,2021-04-14T19:00:28,19
324,324,1618444828,1618444828287,33781247886,63139.99,0.01616442,gemini,buy,2021-04-14T19:00:28,19
325,325,1618444827,1618444827725,33781245496,63139.99,0.02,gemini,sell,2021-04-14T19:00:27,19
326,326,1618444827,1618444827221,33781242461,63140.0,0.1249806,gemini,buy,2021-04-14T19:00:27,19
327,327,1618444826,1618444826267,33781239073,63140.42,0.00624,gemini,buy,2021-04-14T19:00:26,19
328,328,1618444825,1618444825416,33781236166,63125.25,0.005,gemini,buy,2021-04-14T19:00:25,19
329,329,1618444822,1618444822098,33781222333,63090.8,0.05816964,gemini,buy,2021-04-14T19:00:22,19
330,330,1618444822,1618444822090,33781222294,63090.8,0.04183036,gemini,buy,2021-04-14T19:00:22,19
331,331,1618444822,1618444822090,33781222292,63085.8,0.00032606,gemini,buy,2021-04-14T19:00:22,19
332,332,1618444822,1618444822090,33781222290,63085.8,0.00221854,gemini,buy,2021-04-14T19:00:22,19
333,333,1618444821,1618444821841,33781221408,63084.06,0.36985958,gemini,sell,2021-04-14T19:00:21,19
334,334,1618444821,1618444821179,33781217112,63085.8,0.00037081,gemini,buy,2021-04-14T19:00:21,19
335,335,1618444818,1618444818766,33781206897,63085.8,0.00206851,gemini,buy,2021-04-14T19:00:18,19
336,336,1618444815,1618444815624,33781192962,63090.79,0.00179565,gemini,buy,2021-04-14T19:00:15,19
337,337,1618444815,1618444815624,33781192960,63053.74,8.34e-06,gemini,buy,2021-04-14T19:00:15,19
338,338,1618444811,1618444811524,33781167881,62976.86,4.791e-05,gemini,buy,2021-04-14T19:00:11,19
339,339,1618444809,1618444809532,33781158736,62981.53,0.00023781,gemini,buy,2021-04-14T19:00:09,19
340,340,1618444809,1618444809532,33781158734,62976.86,5.462e-05,gemini,buy,2021-04-14T19:00:09,19
341,341,1618444806,1618444806541,33781145749,62976.86,9.416e-05,gemini,buy,2021-04-14T19:00:06,19
342,342,1618444789,1618444789954,33781096554,62972.24,0.00071414,gemini,buy,2021-04-14T18:59:49,18
343,343,1618444789,1618444789954,33781096552,62972.23,0.00669771,gemini,buy,2021-04-14T18:59:49,18
344,344,1618444777,1618444777497,33781060420,63010.67,0.00013674,gemini,buy,2021-04-14T18:59:37,18
345,345,1618444767,1618444767879,33781034940,63000.77,0.00544531,gemini,buy,2021-04-14T18:59:27,18
346,346,1618444763,1618444763090,33781015602,62989.73,0.00153853,gemini,buy,2021-04-14T18:59:23,18
347,347,1618444763,1618444763010,33781015102,62989.73,0.00184748,gemini,buy,2021-04-14T18:59:23,18
348,348,1618444762,1618444762458,33781013927,62966.62,0.00096419,gemini,sell,2021-04-14T18:59:22,18
349,349,1618444762,1618444762458,33781013925,62966.63,2.786e-05,gemini,sell,2021-04-14T18:59:22,18
350,350,1618444762,1618444762458,33781013923,62966.63,8.170000000000001e-05,gemini,sell,2021-04-14T18:59:22,18
351,351,1618444762,1618444762458,33781013921,62966.63,0.00354892,gemini,sell,2021-04-14T18:59:22,18
352,352,1618444752,1618444752393,33780978830,63004.28,0.00153193,gemini,buy,2021-04-14T18:59:12,18
353,353,1618444748,1618444748967,33780966914,62994.78,0.01134366,gemini,sell,2021-04-14T18:59:08,18
354,354,1618444744,1618444744862,33780956540,63011.51,0.0010400000000000001,gemini,buy,2021-04-14T18:59:04,18
355,355,1618444743,1618444743864,33780954706,63012.05,0.00112,gemini,buy,2021-04-14T18:59:03,18
356,356,1618444742,1618444742295,33780950367,63014.39,1e-05,gemini,buy,2021-04-14T18:59:02,18
357,357,1618444740,1618444740545,33780946050,63022.85,0.00310926,gemini,buy,2021-04-14T18:59:00,18
358,358,1618444738,1618444738980,33780942139,63002.54,0.00010777,gemini,sell,2021-04-14T18:58:58,18
359,359,1618444735,1618444735434,33780934011,63009.04,0.07774138,gemini,sell,2021-04-14T18:58:55,18
360,360,1618444735,1618444735434,33780934009,63009.05,0.00155862,gemini,sell,2021-04-14T18:58:55,18
361,361,1618444726,1618444726398,33780905808,63047.1,0.00646054,gemini,buy,2021-04-14T18:58:46,18
362,362,1618444726,1618444726397,33780905806,63047.09,0.02,gemini,buy,2021-04-14T18:58:46,18
363,363,1618444723,1618444723647,33780893889,63044.47,0.02254845,gemini,sell,2021-04-14T18:58:43,18
364,364,1618444723,1618444723647,33780893887,63053.73,0.00720408,gemini,sell,2021-04-14T18:58:43,18
365,365,1618444722,1618444722948,33780892569,63053.73,0.01279592,gemini,sell,2021-04-14T18:58:42,18
366,366,1618444722,1618444722948,33780892567,63053.73,0.01020408,gemini,sell,2021-04-14T18:58:42,18
367,367,1618444714,1618444714208,33780872610,63053.74,5e-05,gemini,buy,2021-04-14T18:58:34,18
368,368,1618444701,1618444701720,33780832960,63021.33,0.0012777,gemini,buy,2021-04-14T18:58:21,18
369,369,1618444694,1618444694490,33780806182,63043.82,0.00048245,gemini,buy,2021-04-14T18:58:14,18
370,370,1618444693,1618444693534,33780803414,63043.82,0.00392853,gemini,buy,2021-04-14T18:58:13,18
371,371,1618444692,1618444692368,33780800454,63043.81,0.00260064,gemini,buy,2021-04-14T18:58:12,18
372,372,1618444690,1618444690662,33780795632,63047.29,0.00311158,gemini,buy,2021-04-14T18:58:10,18
373,373,1618444689,1618444689623,33780790458,63000.0,0.03719138,gemini,buy,2021-04-14T18:58:09,18
374,374,1618444689,1618444689623,33780790452,63000.0,0.03,gemini,buy,2021-04-14T18:58:09,18
375,375,1618444689,1618444689622,33780790446,63000.0,0.05,gemini,buy,2021-04-14T18:58:09,18
376,376,1618444689,1618444689622,33780790442,63000.0,0.01,gemini,buy,2021-04-14T18:58:09,18
377,377,1618444689,1618444689622,33780790420,63000.0,0.26,gemini,buy,2021-04-14T18:58:09,18
378,378,1618444689,1618444689621,33780790410,63000.0,0.13,gemini,buy,2021-04-14T18:58:09,18
379,379,1618444689,1618444689621,33780790401,63000.0,0.28,gemini,buy,2021-04-14T18:58:09,18
380,380,1618444689,1618444689621,33780790390,63000.0,0.09,gemini,buy,2021-04-14T18:58:09,18
381,381,1618444689,1618444689620,33780790380,63000.0,0.09,gemini,buy,2021-04-14T18:58:09,18
382,382,1618444689,1618444689620,33780790374,63000.0,0.06327,gemini,buy,2021-04-14T18:58:09,18
383,383,1618444689,1618444689566,33780790270,63000.0,0.07245512,gemini,buy,2021-04-14T18:58:09,18
384,384,1618444689,1618444689522,33780790161,63000.0,0.0144,gemini,buy,2021-04-14T18:58:09,18
385,385,1618444676,1618444676433,33780762514,63000.0,0.00156265,gemini,buy,2021-04-14T18:57:56,18
386,386,1618444673,1618444673037,33780753978,62996.62,0.00031084,gemini,buy,2021-04-14T18:57:53,18
387,387,1618444673,1618444673037,33780753976,62967.14,8.42e-06,gemini,buy,2021-04-14T18:57:53,18
388,388,1618444672,1618444672436,33780751694,62967.14,5e-05,gemini,buy,2021-04-14T18:57:52,18
389,389,1618444662,1618444662747,33780733648,62951.43,0.00291594,gemini,sell,2021-04-14T18:57:42,18
390,390,1618444662,1618444662747,33780733646,62951.44,1.785e-05,gemini,sell,2021-04-14T18:57:42,18
391,391,1618444662,1618444662747,33780733644,62951.44,0.01206621,gemini,sell,2021-04-14T18:57:42,18
392,392,1618444653,1618444653239,33780704822,62946.98,0.04254315,gemini,buy,2021-04-14T18:57:33,18
393,393,1618444653,1618444653239,33780704820,62946.97,0.03079967,gemini,buy,2021-04-14T18:57:33,18
394,394,1618444653,1618444653238,33780704818,62946.97,0.02018892,gemini,buy,2021-04-14T18:57:33,18
395,395,1618444649,1618444649599,33780691209,62880.66,8.5e-06,gemini,buy,2021-04-14T18:57:29,18
396,396,1618444647,1618444647080,33780684834,62880.65,0.15804277,gemini,sell,2021-04-14T18:57:27,18
397,397,1618444644,1618444644353,33780674796,62880.66,5e-05,gemini,buy,2021-04-14T18:57:24,18
398,398,1618444625,1618444625843,33780623416,62873.5,0.0079247394,gemini,buy,2021-04-14T18:57:05,18
399,399,1618444620,1618444620495,33780613154,62867.15,1e-05,gemini,buy,2021-04-14T18:57:00,18
400,400,1618444610,1618444610541,33780582788,62829.26,0.008005,gemini,sell,2021-04-14T18:56:50,18
401,401,1618444610,1618444610541,33780582786,62829.27,0.009527299999999999,gemini,sell,2021-04-14T18:56:50,18
402,402,1618444610,1618444610541,33780582784,62829.69,0.00174676,gemini,sell,2021-04-14T18:56:50,18
403,403,1618444606,1618444606007,33780567317,62853.55,1e-05,gemini,buy,2021-04-14T18:56:46,18
404,404,1618444605,1618444605948,33780567114,62853.55,0.00338463,gemini,buy,2021-04-14T18:56:45,18
405,405,1618444605,1618444605644,33780565580,62853.59,0.01738808,gemini,buy,2021-04-14T18:56:45,18
406,406,1618444605,1618444605644,33780565578,62853.56,0.00337256,gemini,buy,2021-04-14T18:56:45,18
407,407,1618444605,1618444605243,33780562039,62856.56,0.00479,gemini,sell,2021-04-14T18:56:45,18
408,408,1618444595,1618444595499,33780527918,62835.98,0.00185315,gemini,buy,2021-04-14T18:56:35,18
409,409,1618444578,1618444578650,33780479835,62806.69,0.00876099,gemini,buy,2021-04-14T18:56:18,18
410,410,1618444578,1618444578650,33780479833,62806.68,0.00515253,gemini,buy,2021-04-14T18:56:18,18
411,411,1618444572,1618444572550,33780452505,62750.35,0.00032,gemini,buy,2021-04-14T18:56:12,18
412,412,1618444560,1618444560149,33780408179,62736.28,0.005,gemini,sell,2021-04-14T18:56:00,18
413,413,1618444551,1618444551495,33780387687,62764.21,0.00061257,gemini,buy,2021-04-14T18:55:51,18
414,414,1618444551,1618444551495,33780387685,62716.45,4.43e-06,gemini,buy,2021-04-14T18:55:51,18
415,415,1618444548,1618444548257,33780376733,62716.45,0.01,gemini,buy,2021-04-14T18:55:48,18
416,416,1618444548,1618444548256,33780376719,62716.45,0.2111,gemini,buy,2021-04-14T18:55:48,18
417,417,1618444548,1618444548255,33780376710,62716.45,1.5217,gemini,buy,2021-04-14T18:55:48,18
418,418,1618444548,1618444548255,33780376705,62716.45,0.01,gemini,buy,2021-04-14T18:55:48,18
419,419,1618444548,1618444548255,33780376695,62716.45,0.14,gemini,buy,2021-04-14T18:55:48,18
420,420,1618444548,1618444548254,33780376682,62716.45,0.12,gemini,buy,2021-04-14T18:55:48,18
421,421,1618444548,1618444548252,33780376655,62716.45,0.1,gemini,buy,2021-04-14T18:55:48,18
422,422,1618444548,1618444548252,33780376646,62716.45,0.05,gemini,buy,2021-04-14T18:55:48,18
423,423,1618444548,1618444548251,33780376640,62716.45,0.01038552,gemini,buy,2021-04-14T18:55:48,18
424,424,1618444548,1618444548251,33780376638,62711.71,4.48e-06,gemini,buy,2021-04-14T18:55:48,18
425,425,1618444548,1618444548079,33780375508,62711.71,0.00343,gemini,buy,2021-04-14T18:55:48,18
426,426,1618444544,1618444544888,33780360529,62716.45,0.00481005,gemini,buy,2021-04-14T18:55:44,18
427,427,1618444544,1618444544888,33780360527,62709.63,0.02,gemini,buy,2021-04-14T18:55:44,18
428,428,1618444544,1618444544888,33780360525,62709.62,0.00174103,gemini,buy,2021-04-14T18:55:44,18
429,429,1618444544,1618444544888,33780360523,62698.61,1.662e-05,gemini,buy,2021-04-14T18:55:44,18
430,430,1618444541,1618444541470,33780349015,62690.13,0.00148381,gemini,buy,2021-04-14T18:55:41,18
431,431,1618444540,1618444540573,33780347089,62690.14,0.00084371,gemini,buy,2021-04-14T18:55:40,18
432,432,1618444539,1618444539393,33780342811,62703.5,0.19188251,gemini,buy,2021-04-14T18:55:39,18
433,433,1618444539,1618444539393,33780342809,62691.31,0.08250134,gemini,buy,2021-04-14T18:55:39,18
434,434,1618444539,1618444539393,33780342807,62690.63,0.00353621,gemini,buy,2021-04-14T18:55:39,18
435,435,1618444539,1618444539393,33780342805,62690.15,0.00253526,gemini,buy,2021-04-14T18:55:39,18
436,436,1618444533,1618444533204,33780322360,62713.27,0.06193204,gemini,buy,2021-04-14T18:55:33,18
437,437,1618444533,1618444533204,33780322358,62713.0,0.00455907,gemini,buy,2021-04-14T18:55:33,18
438,438,1618444530,1618444530357,33780312080,62670.51,0.01083118,gemini,buy,2021-04-14T18:55:30,18
439,439,1618444530,1618444530357,33780312078,62667.94,0.00481228,gemini,buy,2021-04-14T18:55:30,18
440,440,1618444513,1618444513906,33780256970,62707.87,0.02485707,gemini,buy,2021-04-14T18:55:13,18
441,441,1618444513,1618444513906,33780256968,62707.37,0.0269,gemini,buy,2021-04-14T18:55:13,18
442,442,1618444513,1618444513906,33780256966,62684.85,0.01862482,gemini,buy,2021-04-14T18:55:13,18
443,443,1618444513,1618444513695,33780256458,62684.85,0.00137518,gemini,buy,2021-04-14T18:55:13,18
444,444,1618444513,1618444513695,33780256456,62682.31,0.00206491,gemini,buy,2021-04-14T18:55:13,18
445,445,1618444511,1618444511783,33780250411,62682.31,0.00261365,gemini,buy,2021-04-14T18:55:11,18
446,446,1618444500,1618444500481,33780207102,62604.02,0.00094798,gemini,buy,2021-04-14T18:55:00,18
447,447,1618444497,1618444497667,33780196757,62626.72,0.04295836,gemini,sell,2021-04-14T18:54:57,18
448,448,1618444491,1618444491713,33780177835,62649.34,0.04005641,gemini,sell,2021-04-14T18:54:51,18
449,449,1618444489,1618444489612,33780173002,62652.17,0.01059448,gemini,buy,2021-04-14T18:54:49,18
450,450,1618444489,1618444489612,33780173000,62651.92,0.02,gemini,buy,2021-04-14T18:54:49,18
451,451,1618444489,1618444489612,33780172998,62651.91,0.00795024,gemini,buy,2021-04-14T18:54:49,18
452,452,1618444488,1618444488457,33780169488,62652.28,0.00013478,gemini,buy,2021-04-14T18:54:48,18
453,453,1618444487,1618444487776,33780166263,62652.28,0.0180507,gemini,buy,2021-04-14T18:54:47,18
454,454,1618444487,1618444487117,33780162717,62661.8,0.00391073,gemini,buy,2021-04-14T18:54:47,18
455,455,1618444481,1618444481033,33780142678,62677.33,0.00312723,gemini,buy,2021-04-14T18:54:41,18
456,456,1618444473,1618444473558,33780115783,62681.02,0.0007346,gemini,buy,2021-04-14T18:54:33,18
457,457,1618444462,1618444462372,33780075397,62659.11,0.00798277,gemini,buy,2021-04-14T18:54:22,18
458,458,1618444462,1618444462372,33780075395,62659.1,0.0076691,gemini,buy,2021-04-14T18:54:22,18
459,459,1618444461,1618444461908,33780073721,62634.42,0.0166615,gemini,sell,2021-04-14T18:54:21,18
460,460,1618444461,1618444461908,33780073719,62634.57,0.00736755,gemini,sell,2021-04-14T18:54:21,18
461,461,1618444460,1618444460860,33780067122,62625.0,0.02416,gemini,buy,2021-04-14T18:54:20,18
462,462,1618444460,1618444460859,33780067116,62625.0,0.00584,gemini,buy,2021-04-14T18:54:20,18
463,463,1618444460,1618444460859,33780067107,62625.0,0.02416,gemini,buy,2021-04-14T18:54:20,18
464,464,1618444460,1618444460858,33780067101,62625.0,0.03,gemini,buy,2021-04-14T18:54:20,18
465,465,1618444460,1618444460858,33780067095,62625.0,0.03,gemini,buy,2021-04-14T18:54:20,18
466,466,1618444460,1618444460047,33780063966,62625.0,0.0037799999999999995,gemini,buy,2021-04-14T18:54:20,18
467,467,1618444459,1618444459083,33780059269,62625.0,0.01,gemini,buy,2021-04-14T18:54:19,18
468,468,1618444459,1618444459083,33780059258,62625.0,0.11,gemini,buy,2021-04-14T18:54:19,18
469,469,1618444459,1618444459083,33780059252,62625.0,0.02,gemini,buy,2021-04-14T18:54:19,18
470,470,1618444459,1618444459082,33780059246,62625.0,0.02205993,gemini,buy,2021-04-14T18:54:19,18
471,471,1618444459,1618444459082,33780059244,62621.76,7e-08,gemini,buy,2021-04-14T18:54:19,18
472,472,1618444459,1618444459023,33780058775,62621.76,0.00525,gemini,buy,2021-04-14T18:54:19,18
473,473,1618444447,1618444447595,33780014980,62610.62,0.17756235,gemini,sell,2021-04-14T18:54:07,18
474,474,1618444447,1618444447595,33780014978,62610.81,0.00484569,gemini,sell,2021-04-14T18:54:07,18
475,475,1618444444,1618444444284,33779996371,62600.0,0.0015,gemini,sell,2021-04-14T18:54:04,18
476,476,1618444435,1618444435429,33779969723,62674.55,1.397e-05,gemini,sell,2021-04-14T18:53:55,18
477,477,1618444435,1618444435429,33779969721,62674.55,0.00389603,gemini,sell,2021-04-14T18:53:55,18
478,478,1618444434,1618444434509,33779967177,62674.55,0.008461,gemini,sell,2021-04-14T18:53:54,18
479,479,1618444430,1618444430877,33779958582,62679.15,0.00128132,gemini,buy,2021-04-14T18:53:50,18
480,480,1618444425,1618444425389,33779942425,62683.97,0.01153325,gemini,buy,2021-04-14T18:53:45,18
481,481,1618444425,1618444425389,33779942423,62683.97,0.00355926,gemini,buy,2021-04-14T18:53:45,18
482,482,1618444415,1618444415176,33779902038,62680.64,0.00074951,gemini,buy,2021-04-14T18:53:35,18
483,483,1618444413,1618444413025,33779894497,62677.34,0.009533100000000001,gemini,sell,2021-04-14T18:53:33,18
484,484,1618444413,1618444413025,33779894495,62677.45,0.00043921,gemini,sell,2021-04-14T18:53:33,18
485,485,1618444413,1618444413025,33779894493,62677.45,0.00144954,gemini,sell,2021-04-14T18:53:33,18
486,486,1618444402,1618444402220,33779859725,62683.48,6.091e-05,gemini,buy,2021-04-14T18:53:22,18
487,487,1618444391,1618444391324,33779821947,62694.76,0.00074951,gemini,buy,2021-04-14T18:53:11,18
488,488,1618444388,1618444388524,33779812300,62674.55,7.85e-05,gemini,buy,2021-04-14T18:53:08,18
489,489,1618444388,1618444388524,33779812298,62674.55,0.00287447,gemini,buy,2021-04-14T18:53:08,18
490,490,1618444351,1618444351711,33779700279,62715.72,0.00260803,gemini,buy,2021-04-14T18:52:31,18
491,491,1618444347,1618444347547,33779688227,62716.45,3.462e-05,gemini,buy,2021-04-14T18:52:27,18
492,492,1618444339,1618444339319,33779663552,62713.92,0.05403067,gemini,sell,2021-04-14T18:52:19,18
493,493,1618444339,1618444339319,33779663550,62713.93,0.0188748,gemini,sell,2021-04-14T18:52:19,18
494,494,1618444335,1618444335021,33779646953,62696.97,0.00029,gemini,buy,2021-04-14T18:52:15,18
495,495,1618444331,1618444331604,33779636987,62650.0,4.67e-06,gemini,buy,2021-04-14T18:52:11,18
496,496,1618444331,1618444331534,33779636843,62650.0,0.0318,gemini,buy,2021-04-14T18:52:11,18
497,497,1618444331,1618444331482,33779636797,62650.0,0.07975599,gemini,buy,2021-04-14T18:52:11,18
498,498,1618444331,1618444331477,33779636791,62650.0,0.00183257,gemini,buy,2021-04-14T18:52:11,18
499,499,1618444331,1618444331409,33779636638,62650.0,0.09946527,gemini,buy,2021-04-14T18:52:11,18
